Frequency_Hz	Pair_2_Noise_nV	Pair_3_Noise_nV
9.913375	0.00010247827418135953	6.820441226149743e-05
9.92575	8.887623740212229e-05	7.906572609998912e-05
9.938125	0.00010213871609929116	0.00010703900661252715
9.9505	8.018038764934185e-05	8.632571795614561e-05
9.962875	5.955637051943981e-05	8.712881660417981e-05
9.971875	7.361768473951079e-05	5.222383538829755e-05
9.97525	6.460302677453511e-05	9.191329471078708e-05
9.987625	7.019510866810593e-05	9.229133702236074e-05
10.0	6.4725863633508e-05	8.937183190594037e-05
10.03375	9.135968474807068e-05	7.445166404324083e-05
10.09563	8.233525015131065e-05	7.042041137774757e-05
10.1575	7.275164588578872e-05	9.748473039908558e-05
10.21938	6.833231696361172e-05	9.623685359469313e-05
10.28125	6.964861779721906e-05	7.508791472353457e-05
10.34313	7.201395586129329e-05	8.229777553429254e-05
10.405	7.62206165176227e-05	0.00010139993308090691
10.46688	8.082420733032214e-05	9.64257909962785e-05
10.52875	5.181192143380985e-05	8.133982723482022e-05
10.59063	6.597712999966049e-05	8.116345158195714e-05
10.61875	8.249950371416788e-05	6.359150620333505e-05
10.6525	6.200661547426048e-05	5.45394912659075e-05
10.71438	6.697824528632562e-05	4.590976338465163e-05
10.77625	7.914377343491716e-05	6.014744374329719e-05
10.83813	7.659493158305647e-05	6.626917921431049e-05
10.9	8.407187376446419e-05	7.387835392449228e-05
10.96188	7.761722027916578e-05	7.578532376326238e-05
11.02375	7.739302382685665e-05	7.46706129834763e-05
11.08563	7.229535694892792e-05	6.83046928084303e-05
11.1475	6.582712085696618e-05	7.567533482639306e-05
11.20938	7.507058880496874e-05	7.574637730067888e-05
11.2375	7.96414385540643e-05	3.9232797264268574e-05
11.27125	7.639728873332613e-05	5.679937524074451e-05
11.33313	8.321082410183666e-05	8.781958227131658e-05
11.395	8.59077615636378e-05	8.412778884201641e-05
11.45688	8.010099199279682e-05	9.07075703687603e-05
11.51875	6.908322815006549e-05	7.897048788492255e-05
11.58063	6.522445092228451e-05	7.285337354453808e-05
11.6425	6.89580677967524e-05	8.779286069788592e-05
11.70438	5.966560906772343e-05	6.99250026558605e-05
11.76625	6.917778461187375e-05	9.145148280373971e-05
11.82813	6.789349134826621e-05	7.44538299236171e-05
11.85625	8.288119858466093e-05	0.00010303863619096043
11.89	6.117628066769915e-05	8.966116020460142e-05
11.95188	7.996682453097472e-05	6.548987471890673e-05
12.01375	8.787471156602734e-05	6.36827406287517e-05
12.07563	7.8115029601828e-05	6.592190278558409e-05
12.1375	6.990935531690162e-05	8.105162512991335e-05
12.19938	5.863422820487706e-05	7.145219387121364e-05
12.26125	7.602900031788068e-05	6.893302551508748e-05
12.32313	7.927060782735302e-05	7.921426553390998e-05
12.385	7.960271759068783e-05	7.00639487024875e-05
12.44688	8.695488411766644e-05	7.298552918848503e-05
12.475	8.742950468543844e-05	6.747169440639535e-05
12.50875	9.132501948610359e-05	6.07731136984662e-05
12.57063	8.02555619249501e-05	7.93109009551121e-05
12.6325	6.29397602054536e-05	6.565988114896264e-05
12.69438	6.076555737649988e-05	6.365085273601211e-05
12.75625	5.2409269801430166e-05	6.857222345575212e-05
12.81813	6.22072672043034e-05	7.146089118080917e-05
12.88	7.500784152019674e-05	8.473051530910692e-05
12.94188	7.266985050121749e-05	7.135899994716854e-05
13.00375	6.49096320462341e-05	9.477053497691607e-05
13.06563	7.814416944811476e-05	6.698519805833748e-05
13.09375	8.003766947005328e-05	7.019851724886757e-05
13.1275	6.732892993858031e-05	5.524437770184311e-05
13.18938	6.329067083444763e-05	4.549792232821516e-05
13.25125	6.870937424903825e-05	5.050734794731456e-05
13.31313	7.063232828834117e-05	3.400503677958717e-05
13.375	5.815309252157254e-05	5.104951633564591e-05
13.43688	6.800798978541991e-05	7.038182141932846e-05
13.49875	7.783021779706287e-05	7.074104145761e-05
13.56063	7.497348970034206e-05	9.586552208601212e-05
13.6225	7.206541589238334e-05	8.23511123118322e-05
13.68438	6.369491493197475e-05	7.419003281850467e-05
13.7125	7.900779818254905e-05	9.164484579238649e-05
13.74625	6.631016777611712e-05	6.613908409326516e-05
13.80813	7.112725936421282e-05	4.5125533718919834e-05
13.87	6.424460998820111e-05	5.534600517448576e-05
13.93188	7.759194784759438e-05	5.732735008384605e-05
13.99375	7.687995247842539e-05	7.733272889677228e-05
14.05563	5.9636483388711637e-05	8.234811206460067e-05
14.1175	6.33290949585578e-05	7.59390614662624e-05
14.17938	6.811425486150663e-05	6.004387255291193e-05
14.24125	5.805793767739112e-05	5.9324386222636124e-05
14.30313	6.272025629620864e-05	7.47290502380326e-05
14.33125	7.451884856715649e-05	7.738235235172875e-05
14.365	5.561720142217424e-05	6.732885835813644e-05
14.42688	6.304620205850626e-05	8.975550741698249e-05
14.48875	8.303272983990169e-05	8.31686270324736e-05
14.55063	8.161350331633547e-05	6.165746715522784e-05
14.6125	8.239299385929668e-05	6.331768091203672e-05
14.67438	7.456603078835563e-05	6.722291612956106e-05
14.73625	7.23825623472615e-05	4.541004344154716e-05
14.79813	7.93557573089798e-05	5.4208245498836246e-05
14.86	6.952880871108104e-05	7.594158323877967e-05
14.92188	7.590783408712239e-05	7.040383202877525e-05
14.95	7.666805135161647e-05	8.125602165230202e-05
14.98375	8.10071399442776e-05	6.658291320322655e-05
15.04563	8.151654909009826e-05	5.508427327700258e-05
15.1075	8.106960020364416e-05	7.491124357859664e-05
15.16938	8.05209475704449e-05	6.345059233217922e-05
15.23125	7.215684100508005e-05	4.9725622330134795e-05
15.29313	6.648527766975183e-05	7.945721129429583e-05
15.355	7.102768403134706e-05	7.33302395581287e-05
15.41688	6.0386965830139574e-05	6.312282085325251e-05
15.47875	6.70421529205418e-05	5.064909166165588e-05
15.54063	7.960871912434415e-05	6.397506491403115e-05
15.56875	6.90190183459168e-05	4.2847009719290556e-05
15.6025	7.610385701870425e-05	6.061204044139993e-05
15.66438	6.118009340600912e-05	6.454765100658583e-05
15.72625	5.581323151065794e-05	6.538294643855211e-05
15.78813	6.680584221944572e-05	7.728134189071648e-05
15.85	5.776790041263583e-05	7.544857205487724e-05
15.91188	6.330572049419862e-05	7.1855497892217e-05
15.97375	6.367868867906123e-05	6.289241809719197e-05
16.03563	5.2669063215485425e-05	6.573910136544916e-05
16.0975	4.628480874043232e-05	8.246795294737758e-05
16.15938	4.9090464721475026e-05	6.867700890493485e-05
16.1875	7.003284272225424e-05	6.770359694224008e-05
16.22125	6.001327629521654e-05	7.302210312237795e-05
16.28313	6.212469351187175e-05	8.094100095139956e-05
16.345	5.9783846106372784e-05	5.17376318286898e-05
16.40688	6.284420737693695e-05	8.828558008953713e-05
16.46875	6.354683641396773e-05	8.838213835154986e-05
16.53063	6.71603943335624e-05	7.887213110652266e-05
16.5925	5.807551243665182e-05	9.616473893017753e-05
16.65438	6.135051299923416e-05	9.589358239147204e-05
16.71625	6.65646866912835e-05	7.991328454238068e-05
16.77813	7.521984012051076e-05	7.261983784504091e-05
16.80625	7.192819949940034e-05	7.165369478973711e-05
16.84	6.584048558359743e-05	5.698479017641462e-05
16.90188	6.495254739358648e-05	4.945585872965284e-05
16.96375	6.889760370004881e-05	5.318088887010254e-05
17.02563	7.398538357863461e-05	5.48076461246467e-05
17.0875	7.252182082537987e-05	5.1534022776903415e-05
17.14938	6.215157693309479e-05	6.00451723007538e-05
17.21125	5.528477571364752e-05	5.49400746092686e-05
17.27313	6.186330616428045e-05	5.816725432767392e-05
17.335	6.746424538903181e-05	7.188317741872194e-05
17.39688	6.913255172696402e-05	6.522635335110112e-05
17.425	6.03737810280721e-05	6.046885425025055e-05
17.45875	6.972338052813951e-05	6.0819946122304317e-05
17.52063	5.60617405448716e-05	6.590464038537424e-05
17.5825	5.670943034555011e-05	7.238440128901323e-05
17.64438	7.233155732646782e-05	7.281016355399012e-05
17.70625	6.467159251489398e-05	6.354976887625616e-05
17.76813	5.488379219279564e-05	6.698109043235412e-05
17.83	5.747626320796351e-05	6.871347650402212e-05
17.89188	5.57146187957299e-05	7.085815773920812e-05
17.95375	6.061336900374372e-05	7.532427704241109e-05
18.01563	6.1004159340569555e-05	7.357305987594304e-05
18.04375	6.143672929296856e-05	7.504718715222841e-05
18.0775	4.6792044574847294e-05	5.2233979055025196e-05
18.13938	6.328807021422528e-05	4.818029264280344e-05
18.20125	6.442448163589816e-05	5.344912523700027e-05
18.26313	6.761255936222234e-05	6.483111611470864e-05
18.325	6.134847987949852e-05	7.84318688102957e-05
18.38688	6.0394655173734836e-05	8.453478533231165e-05
18.44875	6.257075004474783e-05	6.847144678552149e-05
18.51063	7.411530198225533e-05	4.9989117387738546e-05
18.5725	8.594679855475481e-05	5.2923519660678944e-05
18.63438	7.476726654531093e-05	7.750423541037226e-05
18.6625	7.016412875050542e-05	5.418358086687655e-05
18.69625	5.837475152684893e-05	6.209748267231273e-05
18.75813	5.140546292860399e-05	8.879395600350465e-05
18.82	7.176118662668782e-05	8.756623950024748e-05
18.88188	7.362120247622352e-05	8.349991273805919e-05
18.94375	7.910404919611637e-05	6.034517371979966e-05
19.00563	6.796650099705295e-05	4.001312092898747e-05
19.0675	6.146965621496654e-05	4.760366445755751e-05
19.12938	6.187173370533771e-05	5.005808235186002e-05
19.19125	6.084203935670796e-05	6.875663389640305e-05
19.25313	6.913460854611676e-05	6.79923304055096e-05
19.28125	7.683830098140695e-05	7.767043882389239e-05
19.315	6.16704833922486e-05	7.49386889905241e-05
19.37688	5.321463025861967e-05	7.024889768698082e-05
19.43875	5.561435045527728e-05	5.9198050761767244e-05
19.50063	0.00014351989000041169	6.347927263597839e-05
19.5625	0.00014455572251828453	8.563906687980397e-05
19.62438	7.480098513924557e-05	7.550351369309739e-05
19.68625	6.960453588256259e-05	4.820549704053661e-05
19.74813	6.538865113279892e-05	6.48687160289347e-05
19.81	5.6759395782042735e-05	5.4827073524339234e-05
19.87188	6.199155572604466e-05	6.527606105970855e-05
19.9	7.212710574891037e-05	6.214069885934271e-05
19.93375	6.821640009711093e-05	5.9459519386695674e-05
19.99563	6.191347887325052e-05	6.759055669882144e-05
20.0575	7.340155525891122e-05	8.867102443701985e-05
20.11938	6.982364264560588e-05	7.818700228114133e-05
20.18125	5.847011545611997e-05	4.989122840678987e-05
20.24313	7.501926266273268e-05	6.835821521989292e-05
20.305	7.01625454892395e-05	7.215879677344061e-05
20.36688	5.765687296596568e-05	6.012892648131329e-05
20.42875	5.40494116370639e-05	5.05536164359512e-05
20.49063	5.192734237101371e-05	6.697340435148269e-05
20.51875	6.409270159854942e-05	6.389489844169833e-05
20.5525	4.1853763920906134e-05	6.0800788313651824e-05
20.61438	4.5914511195228896e-05	6.371213927798277e-05
20.67625	5.3888710652256995e-05	6.519029541067443e-05
20.73813	5.298860454723731e-05	4.650751417864187e-05
20.8	6.015151341949324e-05	6.092228126478722e-05
20.86188	5.2186531501231656e-05	4.8910200180227345e-05
20.92375	5.202958997563609e-05	4.408854434999526e-05
20.98563	6.245395760149633e-05	6.0408368114042566e-05
21.0475	6.709446909641195e-05	6.205967152774819e-05
21.10938	6.266118248661447e-05	6.686036715532378e-05
21.1375	6.0825360508306904e-05	3.7493326315272216e-05
21.17125	6.97264068290105e-05	5.401561414200098e-05
21.23313	6.677719936672723e-05	5.893977329219921e-05
21.295	5.332868773968415e-05	5.970195277679849e-05
21.35688	4.094726376329286e-05	7.318415508800644e-05
21.41875	5.8059432994124904e-05	6.236097441689996e-05
21.48063	5.316513865353171e-05	6.884526283041413e-05
21.5425	5.851334715193877e-05	5.071653975634773e-05
21.60438	6.438070057217845e-05	6.714370850869105e-05
21.66625	8.098539823577686e-05	7.321806507027139e-05
21.72813	6.615570385018963e-05	6.958131654820854e-05
21.75625	5.685969870969068e-05	7.962956745351226e-05
21.79	5.270366595305263e-05	5.36987304064927e-05
21.85188	5.1640389351036885e-05	4.3093938001492e-05
21.91375	5.3970884736491365e-05	4.670985711728731e-05
21.97563	6.154238714328682e-05	6.847103475553347e-05
22.0375	6.267143882873578e-05	7.146621708979148e-05
22.09938	7.248122925497817e-05	6.41941920702923e-05
22.16125	6.537839391954485e-05	4.98448378057949e-05
22.22313	6.174932443520983e-05	4.877533245447846e-05
22.285	5.958496814660892e-05	7.553188314258622e-05
22.34688	6.255402558642249e-05	6.436819562429007e-05
22.375	6.28775489162004e-05	6.832259939061596e-05
22.40875	6.733834782674799e-05	6.519950549419758e-05
22.47063	5.873964189914593e-05	5.468237185894555e-05
22.5325	6.224280513681883e-05	4.841401495777123e-05
22.59438	6.416897696580798e-05	8.234770650401243e-05
22.65625	5.414549741299336e-05	7.506020844795729e-05
22.71813	5.291710189459074e-05	4.743477864244441e-05
22.78	5.1935504476780625e-05	4.526677782095045e-05
22.84188	6.106586434570784e-05	6.382368127612877e-05
22.90375	5.527487609682876e-05	6.710225079357331e-05
22.96563	6.775957408856414e-05	6.322104361555573e-05
22.99375	6.275652813243018e-05	4.9634556872301174e-05
23.0275	6.383716621014125e-05	6.108733266809098e-05
23.08938	6.97609057654222e-05	4.6098930719738595e-05
23.15125	6.245453367868148e-05	4.102158207622075e-05
23.21313	5.4065778884018824e-05	4.602849411241822e-05
23.275	5.092676781828412e-05	4.4579750188788166e-05
23.33688	5.288549427947855e-05	5.037581951884173e-05
23.39875	5.6371767708920706e-05	5.487288221721818e-05
23.46063	5.722157238291779e-05	5.9312158479982e-05
23.5225	5.2249822243725385e-05	6.380637550156253e-05
23.58438	5.729963822194081e-05	6.258891900113949e-05
23.6125	5.990876986128742e-05	6.853450624282632e-05
23.64625	6.318651738124439e-05	5.912343596020427e-05
23.70813	6.453544175603105e-05	5.6545536628105946e-05
23.77	6.919375230124012e-05	5.676513577060726e-05
23.83188	5.719511126483954e-05	7.080971593862526e-05
23.89375	5.3182668065907526e-05	8.076374846010098e-05
23.95563	4.8098182299874536e-05	5.6593785776879916e-05
24.0175	6.149505635537686e-05	6.138910371517857e-05
24.07938	6.364944964045998e-05	5.267477134988304e-05
24.14125	6.547285141238283e-05	6.579113088167295e-05
24.20313	6.233885056475873e-05	6.411392967972008e-05
24.23125	5.2108138944407625e-05	7.393896474560545e-05
24.265	4.7086735569418956e-05	4.875865552482922e-05
24.32688	5.561075632009116e-05	4.384201040587915e-05
24.38875	5.991010230818435e-05	4.90498280990847e-05
24.45063	5.8173441997491084e-05	5.0487697447391825e-05
24.5125	6.181863637163372e-05	6.304393552990562e-05
24.57438	6.189405174303016e-05	6.216935288351829e-05
24.63625	5.2781070114446565e-05	4.253605529391855e-05
24.69813	5.933502396158441e-05	5.98063169908045e-05
24.76	5.9269051389373454e-05	6.008258480146698e-05
24.82188	5.695595659619783e-05	6.40668711281699e-05
24.85	5.136417921526178e-05	5.392509235671304e-05
24.88375	5.659721280680906e-05	5.478285541422224e-05
24.94563	6.931955655703793e-05	6.54695366734007e-05
25.0075	5.789161910540903e-05	7.637183570197066e-05
25.06938	6.320390137783823e-05	6.449434215049021e-05
25.13125	6.391363544411474e-05	4.616280755638136e-05
25.19313	6.825850489486567e-05	4.2002713699570656e-05
25.255	7.38029269004211e-05	4.5857718320464876e-05
25.31688	6.15483244203114e-05	5.198776237324207e-05
25.37875	4.703428524811644e-05	5.6646159709898395e-05
25.44063	4.365252464129098e-05	6.037086373981471e-05
25.46875	5.536912300217943e-05	6.519621345949025e-05
25.5025	5.0342886210993295e-05	7.242864416278136e-05
25.56438	5.138636285638734e-05	7.012265508702306e-05
25.62625	5.590307928708311e-05	6.405176994114674e-05
25.68813	5.177306327626453e-05	5.9660274927644244e-05
25.75	5.938728592041058e-05	5.759747670501765e-05
25.81188	5.72155837533259e-05	6.470799279251128e-05
25.87375	4.637845030032473e-05	5.0020954928120436e-05
25.93563	4.6371581090511206e-05	6.601397121621075e-05
25.9975	5.1408419183585094e-05	6.801032489065562e-05
26.05938	5.0551317415162694e-05	5.7120974707080905e-05
26.0875	5.740208724681426e-05	5.6344282841094636e-05
26.12125	5.042345237536271e-05	5.228334280371449e-05
26.18313	5.844751778800041e-05	4.555544973192857e-05
26.245	5.7873672143204036e-05	5.6339799896967006e-05
26.30688	5.3320584206295825e-05	7.09746859207961e-05
26.36875	5.646679873590809e-05	6.811640181266826e-05
26.43063	5.4980136545306765e-05	5.22267385114208e-05
26.4925	5.006300363946039e-05	6.190059293202652e-05
26.55438	5.762220840149352e-05	6.46019660739117e-05
26.61625	5.893182112982203e-05	6.960413478976157e-05
26.67813	6.608900686024716e-05	5.589817356453272e-05
26.70625	5.529246406525146e-05	6.793965688485997e-05
26.74	5.3295716120558886e-05	5.936001999255832e-05
26.80188	5.1786083881322056e-05	5.49305489996561e-05
26.86375	5.8463391219305086e-05	5.1116775924626264e-05
26.92563	6.660317046922355e-05	4.2965620312339214e-05
26.9875	5.896160923818138e-05	5.159939973682752e-05
27.04938	5.6306318809470366e-05	7.220863689579115e-05
27.11125	5.5277562326514644e-05	6.76282739512191e-05
27.17313	5.7519638932812666e-05	5.370961396128659e-05
27.235	5.569238379904052e-05	5.468475342254333e-05
27.29688	6.139843035130755e-05	5.539022949077933e-05
27.325	5.804967347223928e-05	6.573929558933861e-05
27.35875	5.4789473612233545e-05	6.0495962080267465e-05
27.42063	4.992206287668068e-05	4.608012648206772e-05
27.4825	6.846370593703687e-05	6.41925314055443e-05
27.54438	6.833165526913417e-05	6.688708044744306e-05
27.60625	5.676354560442749e-05	5.091503176970187e-05
27.66813	5.3410542106364646e-05	4.5690383372929923e-05
27.73	5.521805978864987e-05	5.589021341436713e-05
27.79188	5.639663228299367e-05	5.7857632362266004e-05
27.85375	5.706072097069166e-05	6.0956800120677914e-05
27.91563	6.194423429232361e-05	5.356938659752298e-05
27.94375	5.934914491935309e-05	5.85351793506319e-05
27.9775	5.796632558807004e-05	7.839805648094304e-05
28.03938	5.99914395983555e-05	6.692632670469909e-05
28.10125	5.7374425481782555e-05	4.922649804793902e-05
28.16313	5.145121769785671e-05	6.070444849885797e-05
28.225	5.082160776488678e-05	4.690107500018322e-05
28.28688	6.344769566832755e-05	2.8781520845689777e-05
28.34875	5.835327732525462e-05	5.4905986564242705e-05
28.41063	5.194972881104867e-05	6.415556152048873e-05
28.4725	4.542287882810507e-05	4.9448389342301886e-05
28.53438	5.1736721538426406e-05	4.8710436224258924e-05
28.5625	5.6805996078619166e-05	7.822422446160856e-05
28.59625	5.571991709623964e-05	7.278253417762915e-05
28.65813	5.750049383651115e-05	5.9705716357379684e-05
28.72	5.236865389716902e-05	4.961166363754237e-05
28.78188	5.2081491434421726e-05	6.004619074837436e-05
28.84375	7.060119315002162e-05	4.475867837287871e-05
28.90563	6.380177535923589e-05	4.372431652707679e-05
28.9675	6.346139282432429e-05	4.597853490384399e-05
29.02938	6.795620508012494e-05	3.684958547431648e-05
29.09125	5.562212481973837e-05	4.640780623547616e-05
29.15313	5.204007807294682e-05	5.0706047447184486e-05
29.18125	6.672034286738808e-05	3.952044990743294e-05
29.215	4.5246795670655136e-05	5.122341261822024e-05
29.27688	0.00011379479990854785	6.068086668215215e-05
29.33875	0.00010173848318052035	8.303896256861982e-05
29.40063	6.594413042036603e-05	9.441236451206337e-05
29.4625	7.195007153444898e-05	6.80113574559004e-05
29.52438	5.8677017890064587e-05	5.93385251511183e-05
29.58625	6.193545357609888e-05	5.296899062456886e-05
29.64813	6.388452661938697e-05	5.1262641012897654e-05
29.71	6.301168445842181e-05	4.7392253570184404e-05
29.77188	6.275211232580665e-05	5.65344567584681e-05
29.8	6.560232196146718e-05	3.940371690727248e-05
29.83375	6.792173205087287e-05	4.4641369911319595e-05
29.89563	6.507242925792206e-05	4.7375222479354234e-05
29.9575	5.332176294173244e-05	5.99023591826165e-05
30.01938	4.691958806565974e-05	5.5968805984011306e-05
30.08125	4.972581915633768e-05	4.084955149066236e-05
30.14313	5.3844762157983164e-05	5.292405579212837e-05
30.205	5.288002968830876e-05	5.1599521489096194e-05
30.26688	5.993282326058067e-05	6.797232016693633e-05
30.32875	6.334351125321363e-05	6.594577711840961e-05
30.39063	5.083173693432338e-05	6.242515701360771e-05
30.41875	5.7487364903150455e-05	5.6783010193481504e-05
30.4525	5.9487623816948044e-05	4.8312749041614264e-05
30.51438	5.672743175378646e-05	4.0442182336620395e-05
30.57625	6.380098508839227e-05	4.4376855680019736e-05
30.63813	5.83838164127389e-05	5.079990333700551e-05
30.7	6.157432999619814e-05	4.5431602302995916e-05
30.76188	6.147626656684987e-05	6.09005680274622e-05
30.82375	6.341879788754791e-05	6.426155377882579e-05
30.88563	6.687070219073388e-05	6.134514168942995e-05
30.9475	5.606272756820735e-05	6.571706458641203e-05
31.00938	5.803146107328465e-05	6.0082585446907165e-05
31.0375	5.549210268968459e-05	5.554628703339235e-05
31.07125	6.167350528191431e-05	4.2613518163962706e-05
31.13313	5.1462822728403454e-05	3.8054524975789204e-05
31.195	5.1039955977289636e-05	6.130914065241413e-05
31.25688	5.008991829362073e-05	4.889837481045357e-05
31.31875	4.940569055637721e-05	5.854570905097069e-05
31.38063	5.555983498082865e-05	6.685948117526488e-05
31.4425	6.399044617876093e-05	5.8169858841507635e-05
31.50438	6.174177737559329e-05	5.7962436171780034e-05
31.56625	5.091004177758721e-05	5.109492121661804e-05
31.62813	4.520014274319832e-05	5.9777997074089356e-05
31.65625	5.704575454877809e-05	5.519510256860335e-05
31.69	4.7016550851198604e-05	5.731912998106848e-05
31.75188	6.410545526655843e-05	6.332005850943678e-05
31.81375	7.034421630550231e-05	4.540388925410686e-05
31.87563	5.741630479098424e-05	4.796500518633388e-05
31.9375	4.20389885129868e-05	4.862865240183687e-05
31.99938	5.935189220352351e-05	5.27376477571514e-05
32.06125	6.517214395876106e-05	5.447497566723216e-05
32.12313	5.3821261557892124e-05	6.0462013150562356e-05
32.185	4.474405739712566e-05	5.859048277393594e-05
32.24688	5.431909769995525e-05	5.4790631299884387e-05
32.275	6.038768320462933e-05	5.271525339826506e-05
32.30875	5.587387960148191e-05	4.4448514064646576e-05
32.37063	4.790419015949632e-05	6.414524877566062e-05
32.4325	4.841655036995708e-05	9.07509168865603e-05
32.49438	4.7586328816925715e-05	7.535998495849148e-05
32.55625	4.1784935193047316e-05	6.166886620036687e-05
32.61813	5.126612773696148e-05	5.637619898021039e-05
32.68	6.0999384754734823e-05	5.38144061624941e-05
32.74188	4.803319063978453e-05	5.277913817231095e-05
32.80375	5.1629393860047315e-05	4.485649022336874e-05
32.86563	6.057191391892513e-05	4.741470187887588e-05
32.89375	6.2357785359666e-05	4.886565173485359e-05
32.9275	5.2375051771183e-05	4.994476065052781e-05
32.98938	5.758098059404087e-05	4.719077023660457e-05
33.05125	5.9264742303307994e-05	5.6620762100850346e-05
33.11313	5.9174474718393494e-05	5.7065952883607404e-05
33.175	5.755228213810118e-05	5.900811738300333e-05
33.23688	5.832293777144203e-05	5.178596925364673e-05
33.29875	5.180212878343171e-05	6.729030605383631e-05
33.36063	6.010030175014897e-05	6.52353467825534e-05
33.4225	5.5760080275484713e-05	5.860824323348636e-05
33.48438	4.58970129246414e-05	5.193879522371596e-05
33.5125	5.9817259108040044e-05	5.3375585245107e-05
33.54625	4.523011912292166e-05	3.975317528144602e-05
33.60813	5.059324535868964e-05	5.418876851325961e-05
33.67	5.4715415784742384e-05	6.876884332944113e-05
33.73188	5.699256142456153e-05	5.838501062665769e-05
33.79375	5.013530096384115e-05	3.6680963705490125e-05
33.85563	6.34201209093414e-05	4.134258260695352e-05
33.9175	6.059398013184871e-05	6.078742084580226e-05
33.97938	5.298802591473545e-05	5.7201914734588866e-05
34.04125	4.741280179675501e-05	4.4192826346942045e-05
34.10313	5.233565797176027e-05	5.7067848582378886e-05
34.13125	5.425611940016558e-05	5.063914277017003e-05
34.165	6.080387233180271e-05	5.1271020034883486e-05
34.22688	5.3085979605590064e-05	5.4954029075732886e-05
34.28875	4.5745607103096754e-05	6.408763754630423e-05
34.35063	5.386776026556853e-05	5.776136374412657e-05
34.4125	5.784220751709603e-05	6.017828318918724e-05
34.47438	5.102403629012523e-05	6.327865862746283e-05
34.53625	5.093299906897763e-05	5.856683400199105e-05
34.59813	5.490066266031017e-05	5.4411758225342245e-05
34.66	5.15579920805252e-05	5.660442561391654e-05
34.72188	5.454464709302014e-05	5.618011947592009e-05
34.75	5.115458139553735e-05	3.897693964807622e-05
34.78375	4.967995235785434e-05	3.269459293173567e-05
34.84563	5.0504190802958126e-05	4.609183824908474e-05
34.9075	6.0339932901966275e-05	7.021798495220525e-05
34.96938	5.8718091307583594e-05	5.863036821605772e-05
35.03125	5.51893457352677e-05	4.989138866348639e-05
35.09313	5.745899697029055e-05	4.168950079648629e-05
35.155	4.349488842840997e-05	4.7463314426222915e-05
35.21688	4.794695072595128e-05	5.3583487059686316e-05
35.27875	4.892309705339464e-05	4.5630837589602916e-05
35.34063	5.4166937963114726e-05	5.4866932651040544e-05
35.36875	4.822719065646079e-05	6.763502125608208e-05
35.4025	6.56866972501638e-05	6.0557605282216204e-05
35.46438	6.377213376863832e-05	4.833221749626541e-05
35.52625	5.379766763483156e-05	4.765296072946035e-05
35.58813	4.790546932679285e-05	6.02254143378333e-05
35.65	5.432388841345395e-05	6.129868580532927e-05
35.71188	5.3732584445125806e-05	6.410573141987368e-05
35.77375	6.195356827142226e-05	6.326226084779531e-05
35.83563	5.293604684569482e-05	4.972585504391151e-05
35.8975	6.927088334902117e-05	2.9209204794959942e-05
35.95938	7.305446006185188e-05	6.362518025993007e-05
35.9875	4.368766938469591e-05	3.527043066536211e-05
36.02125	5.9143957935485824e-05	3.205198270626795e-05
36.08313	5.340257368515117e-05	5.155050690961104e-05
36.145	5.3550313501217296e-05	4.711531358443877e-05
36.20688	5.441991148693739e-05	4.61471989362529e-05
36.26875	5.682769618592329e-05	6.007325242768215e-05
36.33063	5.241126809997273e-05	4.23807593680443e-05
36.3925	4.3970736257451674e-05	3.808392449813963e-05
36.45438	5.020937310801142e-05	6.048758422665739e-05
36.51625	5.518918171831297e-05	5.5912079943051876e-05
36.57813	4.9784120879073715e-05	6.27816789930303e-05
36.60625	4.3393278048810785e-05	4.547412296579314e-05
36.64	4.652781394963743e-05	6.718491129535083e-05
36.70188	5.478752903217537e-05	7.355651582101599e-05
36.76375	4.7943924135121385e-05	6.617029693670718e-05
36.82563	5.5130686382522036e-05	6.127620463889388e-05
36.8875	5.461800694666549e-05	5.4222930511923085e-05
36.94938	6.254277144861137e-05	4.403003881995241e-05
37.01125	5.612155223045168e-05	5.2878693152491016e-05
37.07313	4.305083802941007e-05	4.905521997532234e-05
37.135	3.991563089712054e-05	5.4007152577842836e-05
37.19688	5.62607253853556e-05	5.935618777530672e-05
37.225	4.780760976901032e-05	4.949826959311183e-05
37.25875	5.783694180388758e-05	4.954634243439957e-05
37.32063	5.7207051245365586e-05	5.557056687116257e-05
37.3825	4.953034208676891e-05	5.6168816813123054e-05
37.44438	4.6292127944696765e-05	5.8974330258047657e-05
37.50625	5.336467393638581e-05	5.441568824269942e-05
37.56813	6.171503754465242e-05	4.617072418147287e-05
37.63	6.668172043899096e-05	5.364643915761999e-05
37.69188	5.9393858227085426e-05	5.2528306486899955e-05
37.75375	5.9499811067996646e-05	4.7363350772535415e-05
37.81563	5.796309931644038e-05	5.287871960870645e-05
37.84375	4.910818344211274e-05	4.2162192661863114e-05
37.8775	6.423883062641756e-05	6.5191543935384e-05
37.93938	6.127112228396592e-05	7.184580198054115e-05
38.00125	5.3655944793164636e-05	3.5291695916369674e-05
38.06313	5.5418948453155475e-05	6.228808588736384e-05
38.125	4.7446334652258615e-05	6.357754956847633e-05
38.18688	3.6035693075095195e-05	5.063298592373453e-05
38.24875	3.648407631320134e-05	5.958948403996128e-05
38.31063	5.2402186081315345e-05	4.202728303648447e-05
38.3725	5.5945829131792074e-05	4.6752549145686364e-05
