f	noise
79.3	7.622385e-06
79.33375	5.947687e-06
79.39563	7.676453e-06
79.4575	9.12085e-06
79.51938	9.988503e-06
79.58125	8.919286e-06
79.64313	5.748037e-06
79.705	5.789447e-06
79.76688	7.712178e-06
79.82875	8.762602e-06
79.89063	9.493696e-06
79.91875	7.396603e-06
79.9525	1.086163e-05
80.01438	8.481162e-06
80.07625	6.925239e-06
80.13813	7.595419e-06
80.2	9.104579e-06
80.26188	8.560827e-06
80.32375	8.493723e-06
80.38563	6.557923e-06
80.4475	6.201249e-06
80.50938	8.226418e-06
80.5375	7.449759e-06
80.57125	9.530423e-06
80.63313	5.804368e-06
80.695	8.724021e-06
80.75688	1.010207e-05
80.81875	9.383719e-06
80.88063	8.34908e-06
80.9425	9.529014e-06
81.00438	1.260286e-05
81.06625	1.140194e-05
81.12813	9.35777e-06
81.15625	8.240499e-06
81.19	6.586105e-06
81.25188	7.712079e-06
81.31375	7.800314e-06
81.37563	4.722323e-06
81.4375	6.770756e-06
81.49938	8.17337e-06
81.56125	6.929354e-06
81.62313	7.289747e-06
81.685	7.845034e-06
81.74688	6.590129e-06
81.775	8.405112e-06
81.80875	6.28369e-06
81.87063	6.659621e-06
81.9325	6.084566e-06
81.99438	6.358046e-06
82.05625	7.808201e-06
82.11813	7.052909e-06
82.18	9.858683e-06
82.24188	9.752844e-06
82.30375	8.571394e-06
82.36563	9.095917e-06
82.39375	8.116125e-06
82.4275	7.288818e-06
82.48938	8.670487e-06
82.55125	7.372223e-06
82.61313	5.721809e-06
82.675	7.495969e-06
82.73688	9.018368e-06
82.79875	7.627417e-06
82.86063	4.778647e-06
82.9225	4.40278e-06
82.98438	7.552743e-06
83.0125	8.006432e-06
83.04625	1.019009e-05
83.10813	7.998649e-06
83.17	7.324166e-06
83.23188	8.772494e-06
83.29375	8.762748e-06
83.35563	6.512121e-06
83.4175	6.257512e-06
83.47938	6.239791e-06
83.54125	6.297843e-06
83.60313	7.757104e-06
83.63125	7.873082e-06
83.665	9.233008e-06
83.72688	9.020233e-06
83.78875	8.587556e-06
83.85063	6.971811e-06
83.9125	7.658024e-06
83.97438	7.932096e-06
84.03625	9.068957e-06
84.09813	7.747828e-06
84.16	9.455729e-06
84.22188	8.24378e-06
84.25	7.977223e-06
84.28375	6.852233e-06
84.34563	8.559055e-06
84.4075	9.103422e-06
84.46938	7.076619e-06
84.53125	6.692489e-06
84.59313	7.072796e-06
84.655	8.454722e-06
84.71688	7.402815e-06
84.77875	5.475356e-06
84.84063	6.983593e-06
84.86875	7.744664e-06
84.9025	8.545535e-06
84.96438	7.058621e-06
85.02625	7.964832e-06
85.08813	1.074171e-05
85.15	8.757669e-06
85.21188	9.17019e-06
85.27375	1.057122e-05
85.33563	8.625301e-06
85.3975	7.120448e-06
85.45938	7.067745e-06
85.4875	8.0224e-06
85.52125	8.60278e-06
85.58313	9.428169e-06
85.645	6.890664e-06
85.70688	6.534981e-06
85.76875	7.058875e-06
85.83063	7.76047e-06
85.8925	6.961426e-06
85.95438	5.655729e-06
86.01625	8.126367e-06
86.07813	9.917727e-06
86.10625	8.176278e-06
86.14	7.757165e-06
86.20188	7.591194e-06
86.26375	6.940147e-06
86.32563	5.375799e-06
86.3875	5.095843e-06
86.44938	6.870262e-06
86.51125	7.157965e-06
86.57313	6.218533e-06
86.635	5.879534e-06
86.69688	9.058614e-06
86.725	8.091474e-06
86.75875	9.753882e-06
86.82063	7.643842e-06
86.8825	5.345123e-06
86.94438	1.080438e-05
87.00625	7.000325e-06
87.06813	5.941423e-06
87.13	8.285179e-06
87.19188	7.728044e-06
87.25375	6.786879e-06
87.31563	5.445572e-06
87.34375	7.865926e-06
87.3775	5.612815e-06
87.43938	8.17414e-06
87.50125	7.550928e-06
87.56313	6.979144e-06
87.625	7.975106e-06
87.68688	6.788637e-06
87.74875	6.429504e-06
87.81063	5.324684e-06
87.8725	5.991617e-06
87.93438	7.447311e-06
87.9625	7.7259e-06
87.99625	1.013096e-05
88.05813	9.036961e-06
88.12	8.55901e-06
88.18188	8.775039e-06
88.24375	7.311073e-06
88.30563	5.180449e-06
88.3675	5.092617e-06
88.42938	6.965206e-06
88.49125	9.667389e-06
88.55313	9.359563e-06
88.58125	8.329455e-06
88.615	8.074442e-06
88.67688	7.526914e-06
88.73875	5.560872e-06
88.80063	5.847521e-06
88.8625	7.98333e-06
88.92438	8.923563e-06
88.98625	7.141116e-06
89.04813	6.651111e-06
89.11	7.717755e-06
89.17188	8.008006e-06
89.2	7.401325e-06
89.23375	8.886757e-06
89.29563	6.34285e-06
89.3575	6.886615e-06
89.41938	6.692508e-06
89.48125	6.52686e-06
89.54313	7.01526e-06
89.605	7.54259e-06
89.66688	9.535849e-06
89.72875	9.396739e-06
89.79063	7.568651e-06
89.81875	7.610502e-06
89.8525	6.084073e-06
89.91438	9.367366e-06
89.97625	6.772207e-06
90.03813	6.410534e-06
90.1	6.927501e-06
90.16188	7.140173e-06
90.22375	7.570316e-06
90.28563	7.096626e-06
90.3475	9.308144e-06
90.40938	9.819118e-06
90.4375	7.727616e-06
90.47125	7.525426e-06
90.53313	6.208139e-06
90.595	6.39551e-06
90.65688	4.969657e-06
90.71875	9.586509e-06
90.78063	8.461369e-06
90.8425	8.730257e-06
90.90438	7.242411e-06
90.96625	7.738279e-06
91.02813	1.060156e-05
91.05625	7.657129e-06
91.09	1.15315e-05
91.15188	7.691826e-06
91.21375	8.54636e-06
91.27563	8.847979e-06
91.3375	6.911901e-06
91.39938	7.27428e-06
91.46125	1.012583e-05
91.52313	1.084488e-05
91.585	9.682367e-06
91.64688	1.046799e-05
91.675	8.426875e-06
91.70875	8.541181e-06
91.77063	7.310216e-06
91.8325	9.300808e-06
91.89438	9.014493e-06
91.95625	8.185032e-06
92.01813	8.913122e-06
92.08	9.115308e-06
92.14188	6.946341e-06
92.20375	7.842182e-06
92.26563	7.80682e-06
92.29375	8.228853e-06
92.3275	5.82564e-06
92.38938	6.294634e-06
92.45125	8.326275e-06
92.51313	7.314241e-06
92.575	6.354183e-06
92.63688	9.898873e-06
92.69875	1.073213e-05
92.76063	8.805968e-06
92.8225	5.452793e-06
92.88438	7.117558e-06
92.9125	7.615599e-06
92.94625	9.073314e-06
93.00813	8.062758e-06
93.07	5.767782e-06
93.13188	7.278644e-06
93.19375	7.331725e-06
93.25563	5.157968e-06
93.3175	5.923447e-06
93.37938	6.565719e-06
93.44125	6.780413e-06
93.50313	7.801776e-06
93.53125	7.626114e-06
93.565	8.906699e-06
93.62688	8.776156e-06
93.68875	6.480081e-06
93.75063	6.853772e-06
93.8125	7.280255e-06
93.87438	9.281758e-06
93.93625	8.626035e-06
93.99813	6.62134e-06
94.06	5.244977e-06
94.12188	5.753704e-06
94.15	8.205314e-06
94.18375	4.9376e-06
94.24563	6.111208e-06
94.3075	8.603662e-06
94.36938	6.202973e-06
94.43125	5.955427e-06
94.49313	5.864115e-06
94.555	6.682189e-06
94.61688	6.280449e-06
94.67875	6.875589e-06
94.74063	8.240985e-06
94.76875	8.226051e-06
94.8025	7.614061e-06
94.86438	9.511526e-06
94.92625	9.030811e-06
94.98813	7.632133e-06
95.05	7.094543e-06
95.11188	7.084131e-06
95.17375	5.525508e-06
95.23563	7.378396e-06
95.2975	7.901806e-06
95.35938	7.578956e-06
95.3875	7.990424e-06
95.42125	7.0306e-06
95.48313	8.775698e-06
95.545	8.375724e-06
95.60688	8.9416e-06
95.66875	8.528553e-06
95.73063	6.236642e-06
95.7925	5.381289e-06
95.85438	6.907615e-06
95.91625	8.664409e-06
95.97813	7.428705e-06
96.00625	8.266042e-06
96.04	6.750801e-06
96.10188	4.594594e-06
96.16375	6.644785e-06
96.22563	8.852368e-06
96.2875	5.920334e-06
96.34938	8.844921e-06
96.41125	9.852911e-06
96.47313	6.723054e-06
96.535	5.135259e-06
96.59688	8.956857e-06
96.625	8.352027e-06
96.65875	9.946781e-06
96.72063	8.042737e-06
96.7825	6.482449e-06
96.84438	6.414446e-06
96.90625	8.096387e-06
96.96813	7.587745e-06
97.03	8.083663e-06
97.09188	7.929028e-06
97.15375	8.665747e-06
97.21563	8.966622e-06
97.24375	8.326943e-06
97.2775	6.605035e-06
97.33938	5.107712e-06
97.40125	8.174808e-06
97.46313	8.964379e-06
97.525	8.323297e-06
97.58688	7.209917e-06
97.64875	7.876191e-06
97.71063	8.088812e-06
97.7725	7.241393e-06
97.83438	6.775109e-06
97.8625	7.853061e-06
97.89625	7.40635e-06
97.95813	9.120747e-06
98.02	9.824602e-06
98.08188	7.575028e-06
98.14375	5.793381e-06
98.20563	7.239195e-06
98.2675	7.539349e-06
98.32938	7.537729e-06
98.39125	7.549869e-06
98.45313	6.9529e-06
98.48125	7.47498e-06
98.515	6.482505e-06
98.57688	8.341256e-06
98.63875	9.11436e-06
98.70063	6.873262e-06
98.7625	6.14633e-06
98.82438	5.963166e-06
98.88625	6.289137e-06
98.94813	7.793495e-06
99.01	5.270879e-06
99.07188	5.895268e-06
99.1	1.288269e-05
99.13375	7.822625e-06
99.19563	9.817592e-06
99.2575	1.007896e-05
99.31938	7.243071e-06
99.38125	7.028125e-06
99.44313	7.019543e-06
99.505	6.684773e-06
99.56688	6.912384e-06
99.62875	9.073257e-06
99.69063	6.405401e-06
99.71875	3.901045e-05
99.7525	6.322656e-06
99.81438	8.430674e-06
99.87625	2.120826e-05
99.93813	9.627648e-05
100.0	0.0001245748
100.3375	3.500265e-05
100.9563	9.139129e-06
101.575	7.041277e-06
102.1938	7.358783e-06
102.8125	7.659789e-06
103.4313	7.171862e-06
104.05	7.37313e-06
104.6688	7.285556e-06
105.2875	7.262047e-06
105.9063	7.583066e-06
106.525	7.90532e-06
107.1438	8.139366e-06
107.7625	8.549215e-06
108.3813	8.230402e-06
109.0	7.219479e-06
109.6188	7.322353e-06
110.2375	8.176371e-06
110.8563	7.612266e-06
111.475	7.509155e-06
112.0938	7.715257e-06
112.7125	7.78256e-06
113.3313	8.01087e-06
113.95	8.224162e-06
114.5688	7.922045e-06
115.1875	7.567992e-06
115.8063	8.113917e-06
116.425	7.785765e-06
117.0438	8.132261e-06
117.6625	7.920474e-06
118.2813	7.659293e-06
118.9	7.474388e-06
119.5188	7.86162e-06
120.1375	7.699252e-06
120.7563	7.596697e-06
121.375	7.713531e-06
121.9938	7.854107e-06
122.6125	6.995603e-06
123.2313	7.451349e-06
123.85	7.479765e-06
124.4688	7.162279e-06
125.0875	7.587329e-06
125.7063	7.524045e-06
126.325	8.137895e-06
126.9438	8.823918e-06
127.5625	7.650037e-06
128.1813	7.333781e-06
128.8	7.366218e-06
129.4188	7.475528e-06
130.0375	8.361732e-06
130.6563	8.19719e-06
131.275	7.676944e-06
131.8938	7.348429e-06
132.5125	7.693247e-06
133.1313	7.97738e-06
133.75	7.415663e-06
134.3688	7.657352e-06
134.9875	7.757798e-06
135.6063	7.684314e-06
136.225	7.968773e-06
136.8438	7.73503e-06
137.4625	7.389915e-06
138.0813	6.800811e-06
138.7	7.524922e-06
139.3188	7.693564e-06
139.9375	7.78825e-06
140.5563	7.723416e-06
141.175	8.399902e-06
141.7938	7.902907e-06
142.4125	7.183701e-06
143.0313	7.307915e-06
143.65	7.29481e-06
144.2688	7.984052e-06
144.8875	8.23504e-06
145.5063	6.971809e-06
146.125	7.004273e-06
146.7438	7.155836e-06
147.3625	7.193149e-06
147.9813	7.851526e-06
148.6	1.289783e-05
149.2188	0.0001383835
149.8375	0.0003901991
150.4563	0.0002657881
151.075	2.213453e-05
151.6938	1.006631e-05
152.3125	7.715357e-06
152.9313	7.264519e-06
153.55	7.644701e-06
154.1688	8.069053e-06
154.7875	7.855928e-06
155.4063	7.979242e-06
156.025	7.714331e-06
156.6438	7.898773e-06
157.2625	8.263922e-06
157.8813	7.84916e-06
158.5	7.759368e-06
159.1188	8.054056e-06
159.7375	8.085081e-06
160.3563	8.058147e-06
160.975	7.926254e-06
161.5938	7.636652e-06
162.2125	7.441477e-06
162.8313	7.932621e-06
163.45	7.921377e-06
164.0688	7.63925e-06
164.6875	7.848342e-06
165.3063	8.405527e-06
165.925	7.927882e-06
166.5438	8.023241e-06
167.1625	7.418319e-06
167.7813	6.890972e-06
168.4	6.991274e-06
169.0188	7.625215e-06
169.6375	7.610744e-06
170.2563	7.174589e-06
170.875	7.714672e-06
171.4938	7.262939e-06
172.1125	7.095623e-06
172.7313	7.754715e-06
173.35	7.837565e-06
173.9688	7.340284e-06
174.5875	7.524856e-06
175.2063	6.976251e-06
175.825	7.080351e-06
176.4438	7.196818e-06
177.0625	7.71195e-06
177.6813	7.314079e-06
178.3	7.955078e-06
178.9188	7.500168e-06
179.5375	7.148554e-06
180.1563	7.559846e-06
180.775	7.90764e-06
181.3938	7.937917e-06
182.0125	7.721917e-06
182.6313	7.679095e-06
183.25	7.651252e-06
183.8688	7.698257e-06
184.4875	7.81066e-06
185.1063	7.327719e-06
185.725	7.539745e-06
186.3438	7.948615e-06
186.9625	7.921776e-06
187.5813	7.397986e-06
188.2	7.571735e-06
188.8188	7.121115e-06
189.4375	7.122591e-06
190.0563	8.111876e-06
190.675	7.663676e-06
191.2938	7.06368e-06
191.9125	7.240263e-06
192.5313	6.982958e-06
193.15	6.796568e-06
193.7688	7.43147e-06
194.3875	7.100597e-06
195.0063	7.343601e-06
195.625	7.545834e-06
196.2438	7.739341e-06
196.8625	7.561597e-06
197.4813	6.900096e-06
198.1	7.61444e-06
198.7188	7.643548e-06
199.3375	5.400983e-05
199.9563	0.0001068788
200.575	5.46537e-05
201.1938	7.671758e-06
201.8125	7.415925e-06
202.4313	7.772502e-06
203.05	7.787832e-06
203.6688	7.265122e-06
204.2875	7.242929e-06
204.9063	7.607593e-06
205.525	7.990634e-06
206.1438	7.956017e-06
206.7625	7.698193e-06
207.3813	7.458551e-06
208.0	7.592669e-06
208.6188	7.387891e-06
209.2375	7.233425e-06
209.8563	7.344275e-06
210.475	7.318247e-06
211.0938	7.652444e-06
211.7125	7.783607e-06
212.3313	7.740544e-06
212.95	7.124835e-06
213.5688	7.159786e-06
214.1875	7.052114e-06
214.8063	7.097454e-06
215.425	7.731939e-06
216.0438	7.607265e-06
216.6625	7.29154e-06
217.2813	7.033007e-06
217.9	7.527849e-06
218.5188	7.709314e-06
219.1375	7.449415e-06
219.7563	7.812975e-06
220.375	7.877495e-06
220.9938	7.479189e-06
221.6125	7.85561e-06
222.2313	7.966249e-06
222.85	7.583176e-06
223.4688	6.51853e-06
224.0875	7.003172e-06
224.7063	7.759197e-06
225.325	7.336129e-06
225.9438	6.940095e-06
226.5625	7.103231e-06
227.1813	7.816647e-06
227.8	7.222102e-06
228.4188	7.45795e-06
229.0375	7.473643e-06
229.6563	8.176232e-06
230.275	7.821594e-06
230.8938	7.143918e-06
231.5125	7.352578e-06
232.1313	7.679589e-06
232.75	7.066418e-06
233.3688	7.589844e-06
233.9875	8.256309e-06
234.6063	7.679452e-06
235.225	7.340836e-06
235.8438	7.740662e-06
236.4625	7.625595e-06
237.0813	7.764292e-06
237.7	7.015189e-06
238.3188	6.983244e-06
238.9375	7.312142e-06
239.5563	7.856423e-06
240.175	7.62502e-06
240.7938	7.21952e-06
241.4125	7.541798e-06
242.0313	7.955785e-06
242.65	8.29336e-06
243.2688	7.534658e-06
243.8875	7.065305e-06
244.5063	7.525929e-06
245.125	8.095929e-06
245.7438	7.887569e-06
246.3625	8.171355e-06
246.9813	8.130112e-06
247.6	7.475112e-06
248.2188	7.16868e-06
248.8375	8.123477e-06
249.4563	6.326572e-05
250.075	9.379797e-05
250.6938	3.442218e-05
251.3125	8.149556e-06
251.9313	7.041484e-06
252.55	7.483486e-06
253.1688	6.71535e-06
253.7875	7.472336e-06
254.4063	8.026792e-06
255.025	7.348462e-06
255.6438	7.695719e-06
256.2625	7.298784e-06
256.8813	6.904488e-06
257.5	7.168705e-06
258.1188	7.494472e-06
258.7375	7.392132e-06
259.3563	7.380752e-06
259.975	7.43854e-06
260.5938	7.794349e-06
261.2125	7.766301e-06
261.8313	7.536078e-06
262.45	7.779287e-06
263.0688	7.889113e-06
263.6875	7.731864e-06
264.3063	7.295015e-06
264.925	7.484338e-06
265.5438	7.568441e-06
266.1625	7.623586e-06
266.7813	7.889415e-06
267.4	8.027516e-06
268.0188	7.52391e-06
268.6375	8.20601e-06
269.2563	8.122282e-06
269.875	8.020097e-06
270.4938	7.044796e-06
271.1125	7.308653e-06
271.7313	7.709107e-06
272.35	8.236831e-06
272.9688	7.633473e-06
273.5875	7.39627e-06
274.2063	7.775446e-06
274.825	7.735283e-06
275.4438	7.527955e-06
276.0625	7.81662e-06
276.6813	7.10839e-06
277.3	6.911248e-06
277.9188	7.715365e-06
278.5375	7.898002e-06
279.1563	7.031203e-06
279.775	6.310975e-06
280.3938	7.051384e-06
281.0125	7.77639e-06
281.6313	7.331331e-06
282.25	7.700514e-06
282.8688	7.551791e-06
283.4875	7.497526e-06
284.1063	7.931693e-06
284.725	7.428923e-06
285.3438	6.81234e-06
285.9625	7.196683e-06
286.5813	7.636165e-06
287.2	8.490722e-06
287.8188	7.399939e-06
288.4375	7.410396e-06
289.0563	7.432856e-06
289.675	7.535152e-06
290.2938	7.185879e-06
290.9125	6.354085e-06
291.5313	7.050939e-06
292.15	6.782094e-06
292.7688	6.651172e-06
293.3875	6.681525e-06
294.0063	6.936623e-06
294.625	7.362623e-06
295.2438	7.73111e-06
295.8625	7.092631e-06
296.4813	7.052931e-06
297.1	7.949887e-06
297.7188	8.743582e-06
298.3375	8.889477e-06
298.9563	1.49386e-05
299.575	8.432225e-05
300.1938	9.510292e-05
300.8125	2.434687e-05
301.4313	7.924203e-06
302.05	6.911798e-06
302.6688	7.358985e-06
303.2875	7.756377e-06
303.9063	7.299864e-06
304.525	6.994087e-06
305.1438	7.701535e-06
305.7625	7.412268e-06
306.3813	7.450209e-06
307.0	7.660597e-06
307.6188	7.754397e-06
308.2375	7.914622e-06
308.8563	7.122617e-06
309.475	6.81508e-06
310.0938	6.898384e-06
310.7125	7.004953e-06
311.3313	6.700802e-06
311.95	7.18061e-06
312.5688	7.566588e-06
313.1875	7.635697e-06
313.8063	7.390157e-06
314.425	7.382169e-06
315.0437	6.984841e-06
315.6625	6.771821e-06
316.2812	6.7777e-06
316.9	6.989937e-06
317.5187	6.747699e-06
318.1375	6.342012e-06
318.7562	6.580084e-06
319.375	7.137247e-06
319.9937	7.539679e-06
320.6125	7.857735e-06
321.2312	7.594532e-06
321.85	7.225503e-06
322.4687	7.480854e-06
323.0875	7.961754e-06
323.7062	7.532164e-06
324.325	7.144979e-06
324.9437	7.345346e-06
325.5625	7.201059e-06
326.1812	7.677709e-06
326.8	7.888858e-06
327.4187	7.716372e-06
328.0375	7.53653e-06
328.6562	7.533298e-06
329.275	7.502341e-06
329.8937	7.098295e-06
330.5125	7.602646e-06
331.1312	7.12844e-06
331.75	7.070471e-06
332.3687	7.400002e-06
332.9875	7.612278e-06
333.6062	7.734472e-06
334.225	7.876439e-06
334.8437	7.300678e-06
335.4625	7.507745e-06
336.0812	7.67411e-06
336.7	6.983657e-06
337.3187	7.270392e-06
337.9375	7.082006e-06
338.5562	7.525308e-06
339.175	8.054132e-06
339.7937	7.739465e-06
340.4125	7.640466e-06
341.0312	7.462758e-06
341.65	7.172445e-06
342.2687	6.99569e-06
342.8875	6.959435e-06
343.5062	6.912926e-06
344.125	7.019537e-06
344.7437	8.039827e-06
345.3625	7.116891e-06
345.9812	7.595288e-06
346.6	7.987677e-06
347.2187	7.92183e-06
347.8375	8.037109e-06
348.4562	8.790271e-06
349.075	4.407704e-05
349.6937	0.000163224
350.3125	0.0001396868
350.9312	2.296767e-05
351.55	8.556669e-06
352.1687	6.887452e-06
352.7875	7.176477e-06
353.4062	6.753726e-06
354.025	6.757484e-06
354.6437	7.850639e-06
355.2625	7.848114e-06
355.8812	7.429585e-06
356.5	7.374992e-06
357.1187	7.201335e-06
357.7375	7.509111e-06
358.3562	7.345387e-06
358.975	7.011645e-06
359.5937	7.565334e-06
360.2125	7.339691e-06
360.8312	7.318708e-06
361.45	7.010311e-06
362.0687	7.562395e-06
362.6875	7.288852e-06
363.3062	7.191114e-06
363.925	7.703131e-06
364.5437	8.139602e-06
365.1625	8.392841e-06
365.7812	7.481798e-06
366.4	7.616455e-06
367.0187	7.26798e-06
367.6375	6.887072e-06
368.2562	7.256719e-06
368.875	7.440526e-06
369.4937	6.511345e-06
370.1125	6.567856e-06
370.7312	6.555987e-06
371.35	7.21306e-06
371.9687	7.421085e-06
372.5875	7.091032e-06
373.2062	7.23772e-06
373.825	7.526242e-06
374.4437	7.489698e-06
375.0625	8.271626e-06
375.6812	7.691721e-06
376.3	7.723711e-06
376.9187	7.392014e-06
377.5375	8.026189e-06
378.1562	8.268341e-06
378.775	7.237473e-06
379.3937	7.144308e-06
380.0125	7.229604e-06
380.6312	6.852983e-06
381.25	7.651178e-06
381.8687	7.558252e-06
382.4875	7.218979e-06
383.1062	7.402959e-06
383.725	6.961969e-06
384.3437	6.762123e-06
384.9625	7.203917e-06
385.5812	7.46633e-06
386.2	7.243642e-06
386.8187	7.794002e-06
387.4375	7.650757e-06
388.0562	7.246033e-06
388.675	6.67789e-06
389.2937	6.798077e-06
389.9125	6.935633e-06
390.5312	7.100778e-06
391.15	7.396368e-06
391.7687	6.925086e-06
392.3875	7.197185e-06
393.0062	7.145423e-06
393.625	7.67364e-06
394.2437	7.616835e-06
394.8625	6.813815e-06
395.4812	7.407042e-06
396.1	6.899064e-06
396.7187	6.758207e-06
397.3375	6.865718e-06
397.9562	6.803213e-06
398.575	7.552496e-06
399.1937	2.333079e-05
399.8125	5.872463e-05
400.4312	3.866871e-05
401.05	8.288948e-06
401.6687	6.963547e-06
402.2875	7.62967e-06
402.9062	7.902929e-06
403.525	7.668553e-06
404.1437	7.743124e-06
404.7625	8.039846e-06
405.3812	7.294061e-06
406.0	7.971466e-06
406.6187	8.019415e-06
407.2375	7.09615e-06
407.8562	7.011271e-06
408.475	7.306979e-06
409.0937	7.376643e-06
409.7125	7.0882e-06
410.3312	7.282298e-06
410.95	6.928776e-06
411.5687	6.324393e-06
412.1875	6.89675e-06
412.8062	7.282421e-06
413.425	7.2478e-06
414.0437	6.950555e-06
414.6625	7.146373e-06
415.2812	7.428504e-06
415.9	7.073958e-06
416.5187	7.828701e-06
417.1375	7.939617e-06
417.7562	7.037676e-06
418.375	7.403856e-06
418.9937	7.599526e-06
419.6125	7.738309e-06
420.2312	7.940508e-06
420.85	7.450643e-06
421.4687	7.910956e-06
422.0875	7.984142e-06
422.7062	7.459725e-06
423.325	7.911193e-06
423.9437	7.357945e-06
424.5625	7.060817e-06
425.1812	6.792093e-06
425.8	6.456374e-06
426.4187	6.844566e-06
427.0375	6.699408e-06
427.6562	7.507599e-06
428.275	7.797066e-06
428.8937	7.372826e-06
429.5125	6.746383e-06
430.1312	7.158682e-06
430.75	7.339554e-06
431.3687	7.576856e-06
431.9875	7.442415e-06
432.6062	7.29068e-06
433.225	7.624392e-06
433.8437	7.510356e-06
434.4625	7.68648e-06
435.0812	7.312102e-06
435.7	6.812918e-06
436.3187	6.46835e-06
436.9375	6.789056e-06
437.5562	7.192117e-06
438.175	7.496059e-06
438.7937	8.038554e-06
439.4125	8.540901e-06
440.0312	8.115482e-06
440.65	7.54371e-06
441.2687	7.628612e-06
441.8875	6.732291e-06
442.5062	6.87685e-06
443.125	7.540785e-06
443.7437	6.900155e-06
444.3625	6.815324e-06
444.9812	7.338588e-06
445.6	7.14892e-06
446.2187	7.091823e-06
446.8375	6.881234e-06
447.4562	7.483146e-06
448.075	7.789103e-06
448.6937	7.569353e-06
449.3125	5.485014e-05
449.9312	0.0001008857
450.55	4.909842e-05
451.1687	6.930925e-06
451.7875	7.28816e-06
452.4062	6.69317e-06
453.025	7.233328e-06
453.6437	7.756888e-06
454.2625	7.333624e-06
454.8812	7.476266e-06
455.5	7.411446e-06
456.1187	7.264348e-06
456.7375	7.555368e-06
457.3562	7.641183e-06
457.975	7.434394e-06
458.5937	7.334125e-06
459.2125	7.274172e-06
459.8312	7.50099e-06
460.45	7.349481e-06
461.0687	7.481898e-06
461.6875	7.629638e-06
462.3062	7.540994e-06
462.925	7.183673e-06
463.5437	7.740117e-06
464.1625	7.800044e-06
464.7812	7.299405e-06
465.4	7.071527e-06
466.0187	7.539442e-06
466.6375	7.405864e-06
467.2562	8.010593e-06
467.875	8.143136e-06
468.4937	7.481859e-06
469.1125	7.7138e-06
469.7312	7.596546e-06
470.35	7.294907e-06
470.9687	7.865969e-06
471.5875	7.462069e-06
472.2062	7.041158e-06
472.825	7.523439e-06
473.4437	7.513322e-06
474.0625	6.895273e-06
474.6812	6.776624e-06
475.3	7.030971e-06
475.9187	6.89808e-06
476.5375	7.00973e-06
477.1562	7.147152e-06
477.775	7.075932e-06
478.3937	6.865403e-06
479.0125	6.825677e-06
479.6312	6.761653e-06
480.25	6.543762e-06
480.8687	7.353331e-06
481.4875	7.329144e-06
482.1062	7.006699e-06
482.725	7.882833e-06
483.3437	7.445091e-06
483.9625	7.862289e-06
484.5812	7.479516e-06
485.2	7.19368e-06
485.8187	6.785859e-06
486.4375	7.273587e-06
487.0562	6.904324e-06
487.675	7.526336e-06
488.2937	7.302736e-06
488.9125	6.827141e-06
489.5312	6.810063e-06
490.15	7.148798e-06
490.7687	7.715745e-06
491.3875	7.6572e-06
492.0062	7.63236e-06
492.625	7.536396e-06
493.2437	7.4442e-06
493.8625	7.769153e-06
494.4812	7.585124e-06
495.1	7.401547e-06
495.7187	8.3119e-06
496.3375	8.19797e-06
496.9562	7.440046e-06
497.575	6.899584e-06
498.1937	6.687902e-06
498.8125	8.603064e-06
499.4312	3.98602e-05
500.05	5.412997e-05
500.6687	1.96978e-05
501.2875	8.194304e-06
501.9062	8.181316e-06
502.525	7.852361e-06
503.1437	7.278833e-06
503.7625	6.877954e-06
504.3812	7.038366e-06
505.0	7.501422e-06
505.6187	8.558758e-06
506.2375	8.242285e-06
506.8562	7.820494e-06
507.475	6.887452e-06
508.0937	6.88348e-06
508.7125	6.818286e-06
509.3312	7.319809e-06
509.95	7.172443e-06
510.5687	7.097499e-06
511.1875	7.161484e-06
511.8062	7.386093e-06
512.425	7.105703e-06
513.0437	6.799495e-06
513.6625	6.803483e-06
514.2812	7.336055e-06
514.9	7.793844e-06
515.5187	8.104823e-06
516.1375	6.924683e-06
516.7562	6.732503e-06
517.375	7.276486e-06
517.9937	6.8483e-06
518.6125	7.077553e-06
519.2312	6.866531e-06
519.85	7.835491e-06
520.4687	7.98247e-06
521.0875	7.698463e-06
521.7062	7.652523e-06
522.325	7.975526e-06
522.9437	7.315074e-06
523.5625	7.178983e-06
524.1812	6.921743e-06
524.8	7.012422e-06
525.4187	7.245322e-06
526.0375	7.300624e-06
526.6562	6.990075e-06
527.275	6.744592e-06
527.8937	6.756048e-06
528.5125	7.514368e-06
529.1312	7.729104e-06
529.75	6.708501e-06
530.3687	7.188709e-06
530.9875	7.305152e-06
531.6062	7.338964e-06
532.225	7.046571e-06
532.8437	6.629389e-06
533.4625	7.09531e-06
534.0812	7.26598e-06
534.7	7.097716e-06
535.3187	6.718314e-06
535.9375	7.383778e-06
536.5562	7.364531e-06
537.175	6.972067e-06
537.7937	6.789095e-06
538.4125	6.563932e-06
539.0312	6.916752e-06
539.65	6.801457e-06
540.2687	6.974273e-06
540.8875	7.208654e-06
541.5062	6.882159e-06
542.125	6.784293e-06
542.7437	7.314875e-06
543.3625	7.505822e-06
543.9812	7.704599e-06
544.6	7.722905e-06
545.2187	7.574156e-06
545.8375	7.713683e-06
546.4562	8.124829e-06
547.075	7.727267e-06
547.6937	7.132193e-06
548.3125	7.06312e-06
548.9312	1.60424e-05
