Frequency_Hz	Pair_2_Noise_nV
9.0595	0.00010021959779860632
9.071875	6.132162590974126e-05
9.08425	7.819490605677138e-05
9.096625	7.905426796346476e-05
9.105625	9.12631040714587e-05
9.109	8.867509710386168e-05
9.121375	7.097850931367959e-05
9.13375	6.326760094003801e-05
9.146125	8.816975454762421e-05
9.1585	8.709796814541128e-05
9.1675	8.101410490439983e-05
9.170875	6.688226663467455e-05
9.18325	6.405418993041205e-05
9.195625	6.935450999057883e-05
9.208	8.912825326549151e-05
9.220375	9.488330073615028e-05
9.229375	5.462036144003461e-05
9.23275	8.568028501287239e-05
9.245125	0.00011337678338845776
9.2575	9.021261385638265e-05
9.269875	6.865474039016461e-05
9.28225	5.6475309457595715e-05
9.29125	7.218177861886022e-05
9.294625	6.18799736893892e-05
9.307	7.205502929620874e-05
9.319375	6.976582075405979e-05
9.33175	5.8422350800148394e-05
9.344125	5.259993786513858e-05
9.353125	6.776410755668225e-05
9.3565	6.29627221370328e-05
9.368875	5.1293030711230154e-05
9.38125	8.051051977037348e-05
9.393625	9.066250489299973e-05
9.406	8.544170833704345e-05
9.415	5.426726799966993e-05
9.418375	8.116698363774729e-05
9.43075	8.922166637938622e-05
9.443125	7.158778504038607e-05
9.4555	8.51480493459555e-05
9.467875	0.00012243192351315966
9.476875	7.835160545824189e-05
9.48025	9.569676038770926e-05
9.492625	6.721180263747134e-05
9.505	9.82942440907747e-05
9.517375	9.781369916872685e-05
9.52975	9.909854397013828e-05
9.53875	8.973919759294095e-05
9.542125	9.94079220280753e-05
9.5545	0.00010064560690972011
9.566875	7.86445311494957e-05
9.57925	6.136520040847334e-05
9.591625	5.192982257319487e-05
9.600625	8.208346262246739e-05
9.604	8.05312560289761e-05
9.616375	6.459750465644939e-05
